2.233235236277973002e+02,4.410898361145471540e+02
2.811046357932102637e+02,5.887501082816464759e+02
-1.336517860292088855e+00,-2.354609626977930077e+02
-1.405702417051448094e+02,-4.580162447915311077e+02
4.258257047653488314e+01,-3.956339414825257563e+02
-3.227126949929599959e+02,-1.123279872921826268e+02
4.758654799071549633e+02,-4.680480704877997482e+02
3.076838570802446782e+01,-1.651646960884008877e+02
-5.639115026400553461e+02,-6.660327725143810085e+02
4.331911166638607256e+02,-1.355258784568095507e+02
-2.826952838891625674e+02,-5.020549982857075406e+02
-3.654668235862205847e+02,4.843094088700697739e+02
-5.594212962638300723e+02,1.652383550167366764e+02
4.313969888453047474e+02,-4.195238425213799474e+02
-4.797093739760948949e+01,-6.890063143262432277e+02
2.217620099701668721e+02,-1.586496172571726504e+02
4.698722480975977760e+02,4.372473738248294239e+02
-1.077878735085949842e+02,1.841533036818277083e+02
3.903386679308890734e+02,-4.611715843114881181e+02
1.632660222307265485e+02,-5.114652408154979639e+02
6.015001243987792350e+02,-8.502441280128585959e+02
4.356812894425308968e+02,-3.200965184349646506e+02
-1.110246400355152900e+02,7.525494118300840682e+02
1.284540105487833443e+02,6.740216112734418630e+02
-9.230010145028721809e+02,3.393746772344010196e+02
-1.491591382229022713e+02,3.839552793308859577e+02
-1.126138426530203418e+02,7.110262328632271647e+02
-5.705071905111857404e+02,-2.509388842855809685e+02
-3.258757993025778887e+02,-2.073936815775552134e+02
-5.260076371715233563e+02,1.551754674993423748e+02
3.200127177838327839e+02,-5.125759227970265783e+02
1.013472502056520455e+02,4.719278441816825307e+02
-4.346541981644051589e+02,6.273993853099298121e+02
4.123881991493252031e+02,1.874294935330196381e+02
2.043356260334885519e+02,7.587163302603339616e+02
-5.285884910563637504e+02,4.829374019095235440e+02
3.989235163983943266e+02,4.875301111202419406e+02
-9.208717472359771250e+01,-3.053983720888091966e+02
-8.061913138954569149e+02,4.501930821574319452e+01
5.932009941884493855e+02,-3.422839816420973875e+02
4.616900200895675965e+01,-1.403193803545120488e+02
2.843706937826898411e+02,-1.120576024478134372e+02
5.811847531697536624e+02,2.691517315628675533e+02
-6.449767757436744660e+02,5.279794288563276723e+02
1.483317944867951326e+02,-2.874591227738916359e+02
7.869827709818829362e+02,-4.660128934199537980e+02
5.645015506405295582e+02,-2.238705785466308953e+02
-7.026493090074227439e+02,1.603340907392279178e+02
-1.980374256267852218e+02,-1.516958508351043289e+00
3.693995798704305571e+02,1.276405809303242052e+02
3.245006268244940770e+02,1.867356850698989490e+02
7.415091890758038744e+02,-2.840314012963903565e+02
-7.497217944352602217e+02,-6.992262662034640925e+02
-4.784802031674566791e+01,9.209651949212492639e+01
4.759789491198885116e+02,-1.920435755133523230e+02
1.341972265103174209e+02,-7.902698490786751790e+02
2.726240773553359276e+01,-1.529945358419886077e+02
-3.318006516704728170e+01,-1.581356627493956921e+02
9.653015261917124690e+02,-5.107365018837882644e+02
9.241419322063354684e+02,1.201313082710028510e+02
3.616824887729600277e+02,-3.455521877103523138e+02
-1.754102326541687660e+02,-8.304848407784115238e+01
-1.784408091554178952e+02,-2.334360496667337870e+01
-2.086600369020553103e+02,-6.168650180033162087e+02
2.467946237148794637e+02,-2.575781298836877795e+02
-1.986162956186259976e+01,8.908267850639433618e+02
1.586666209360524249e+02,-1.438942497624875614e+02
-3.652875088616233370e+02,-2.245997743413014121e+02
-4.732282727908894344e+02,-3.525312309823721790e+00
-8.961883691492289472e+02,2.204962927155482078e+02
4.023229629926793649e+01,-6.832463962676129086e+02
-1.784991265347477452e+02,1.910826279207586822e+02
-4.772208461745704540e+02,-4.905870420847256810e+02
-1.159618017519671298e+02,-4.491179053051040455e+02
1.197059234296987000e+02,1.155378571217850521e+02
4.543486844419675208e+02,1.833883889237379208e+02
1.274581529616225737e+02,8.126636140788955345e+02
-3.863558030159982195e+02,6.837576705866783300e+01
2.379781831860583736e+02,-3.662564802532255612e+02
-4.941815152435898995e+01,1.402365489459750769e+01
2.092454861062162763e+02,-2.300205167704682481e+02
3.866488282974272011e+02,1.046480956301719090e+01
3.185939493660673065e+02,3.729846267625986034e+00
2.074592536721305294e+02,-4.802562264663827563e+01
-8.657159937231515414e+02,-4.120018621906703515e+02
4.191238137549614180e+02,-2.548771638690471377e+02
2.237633397573146397e+02,4.852803051363931672e+02
3.253217038419228402e+02,-2.371736457019696900e+02
-1.917789709170484969e+02,1.761601906748124691e+02
3.098684550996535449e+02,6.028559142248009266e+02
-1.821057230010567594e+02,6.456416177546952895e+02
6.538001632704513213e+02,-4.436634258322687856e+02
4.549960481528012792e+02,5.359127738357780117e+02
-6.882686597685024026e+02,-1.701160191151839740e+01
6.862329235775002871e+02,-9.121030566304148124e+01
4.845171729096109630e+02,-2.191952887753919299e+01
4.821479044740132167e+02,-3.946182528569901251e+02
-2.427346327025903179e+02,-7.760861810163315511e+01
5.814155308289760171e+01,2.302096464067364820e+02
1.586693747823004799e+02,-9.641596775345517401e+00
2.648636163321681991e+01,8.562521555797619044e+01
-6.524220704314296349e-01,4.693052374235403477e+02
-3.369930287955804147e+02,5.528899230987741475e+02
7.294584056308363706e+00,1.294969328190833551e+02
2.542483398638794085e+02,-2.641080920614013507e+02
3.303411082540081907e+02,2.486803911432767791e+02
3.249818118972687557e+02,8.130433758824317465e+02
6.306086250717627308e+02,-1.550820636713863507e+02
-7.166656339799186526e+02,3.298616178782935435e+02
-4.467105729003239958e+02,3.321820308890108322e+02
-2.450107758919904200e+02,-5.438903814090011224e+01
5.192023008705087506e+01,1.415668289780572024e+02
-3.142143360702901305e+02,-6.008463451352173479e+02
-3.808072050371798696e+02,1.700785286735157058e+02
2.104467051345872974e+01,-3.380689263707872101e+02
-5.292682489832992587e+01,3.955068470583580620e+02
1.734189800250234725e+02,-1.015274546672816768e+03
5.762337086810066467e+02,-1.513497340635875048e+02
-2.901924272370486051e+02,3.746377084574243668e+02
-3.022407510965809365e+02,4.010494192529255031e+01
-1.159228058777848531e+02,-2.789142242731554688e+02
3.968379979073839081e+02,-3.973662212111000258e+01
-2.186156794606451115e+02,-3.924428319340560165e+02
-4.304428191626734588e+02,1.343460375955129678e+02
5.425300427553146676e+01,-4.633363988480649027e+02
-5.324992765440788389e+02,5.099125519158541806e+02
-1.219449866401323845e+02,3.616982624634171657e+02
2.478223850219462463e+02,-4.572230622662092401e+02
-5.763618709024416376e+02,-6.630610320875360912e+02
9.653731467444373493e+01,-5.514276828349065909e+02
-3.530121485763283999e+02,-7.526443537757730837e+02
1.774612333209866506e+02,2.586546407675234036e+02
-2.807771063323250473e+02,-4.609912166780690654e+02
1.804121594317789743e+02,-1.386782131089409233e+02
-3.062150823706452911e+02,-1.178492583035568373e+02
4.852650791354839157e+02,-4.408379184560315025e+02
-1.087983718410882545e+02,-9.584574851954907899e+02
-5.095771888180289722e+01,3.484117199606729969e+02
1.827509576437266219e+02,1.946342425089418953e+02
4.454977738820971922e+02,-7.822572954811262491e+01
-1.459470523572235550e+02,3.184313266883506230e+02
-7.620173366468149823e+01,-3.829966836380195332e+02
2.427588059224802350e+02,2.394615560309225089e+02
-7.993579405905857982e+01,-5.675778208083262371e+02
-3.356096138527596509e+02,1.680599658787103863e+02
-1.398262855443470301e+02,-2.890996204551930759e+02
-7.117389329095263975e+02,-6.482963436633152696e+02
-3.521163078743969095e+02,-6.557655552055276758e+02
6.089112945140242346e+02,1.025322889998978724e+02
