-9.889651794457236633e+01,-2.381784011690032514e+02
-2.083425162935357946e+02,-1.250044869702052779e+02
-6.988561248369634313e+02,-1.733423082818594025e+02
-9.725351173209566014e+01,4.061852375320176378e+01
-2.367383683714785150e+02,6.141004026384730707e+01
-9.853135925730039446e+01,8.383570219321740069e+00
4.761477528615964161e+01,1.045900480718599255e+02
4.258238726976240969e+02,2.961459307902156866e+02
-2.989778534993850485e+02,-8.611584238378458167e+01
3.860857784017755421e+02,-5.366875371536116290e+02
6.986155325508714213e+02,-5.834611917092197473e+02
4.962709415898157204e+02,-1.878857787199459040e+02
5.278373992057469195e+02,-4.052171726946702393e+02
-2.988989072963013882e+02,6.016910758373383032e+02
4.926494311423296040e+02,-5.063138783549015329e+02
-2.637389013051330835e+02,2.056200456895944910e+02
1.001247065470311384e+02,2.264689405758993601e+01
4.414686434578259195e+02,1.868303356017399324e+02
-1.666118574379650568e+02,6.747244614895335246e+01
-4.453589259978433006e+02,2.634541156805209425e+02
1.868976643852998976e+01,1.714861654952241565e+01
-2.349580036478820233e+01,-8.069233048065113678e+01
2.591961250040743607e+02,-1.781187631819736907e+02
-4.503943522506158388e+02,2.564238657811557687e+02
-6.042928092181845159e+02,1.580204116372117653e+02
-5.523505560476759513e+01,-3.995930715403858926e+02
5.000965966114602423e+01,1.270449635726669385e+03
2.578861366747901229e+02,-5.390515991226753840e+02
-1.911181036924891430e+02,-1.325388210572836840e+02
1.758429063986745575e+02,1.603584939768607853e+02
2.434872504670145474e+02,2.450313626718413218e+01
1.236015456707787479e+02,6.730358113193265126e+02
-7.155337895503130596e+01,7.134289605544948643e+01
-5.001965491435839795e+02,-2.829364414639025327e+01
-3.284840084921461880e+02,-4.191660252236938504e+02
4.025458759082870870e+02,4.409798934169886664e+00
8.234323071864962174e+01,5.821868830752791837e+02
1.239060885630196118e+01,-2.992632948042792123e+02
2.809303872249433454e+00,2.295750081001484375e+02
9.121880355128343609e+00,-7.093997009289465083e+00
2.514041585053157064e+02,-6.754578170353564701e+02
-1.433914459297214989e+02,-3.160221375342510797e+00
3.579902245563725955e+02,2.907467683548956643e+02
-2.205508899810321566e+02,2.605213926608940369e+02
-3.203809654094683879e+02,8.049542184604281374e+02
2.413551499471975603e+02,-4.165472977796813439e+02
1.916053458420786058e+02,5.473322722695291986e+02
5.755872076402890798e+02,-1.206247054771356488e+03
9.967930725312200479e+01,3.498679668859999197e+02
4.908518581393149134e+02,-3.696543979268359408e+02
3.872230552114302782e+02,-2.399556303900683645e+02
-1.156059400709331015e+02,-2.446761894930157837e+02
-3.767931050616537618e+02,-3.740123304846011933e+02
-4.251835696268886409e+02,-4.479010828667697410e+02
